"","ChEMBL ID","Name","Synonyms","Type","Max Phase","Molecular Weight","Targets"
"1884","CHEMBL3355661",NA,NA,"Small molecule",0,260.29,4
"1885","CHEMBL400538","COMAPARVIN","Comaparvin","Small molecule",0,300.31,5
"1886","CHEMBL237766","PRONUCIFERINE","Pronuciferine","Small molecule",0,311.38,58
"1887","CHEMBL469645","HELIOSCOPINOLIDE A",NA,"Small molecule",0,316.44,11
"1888","CHEMBL1973570",NA,NA,"Small molecule",0,314.43,54
"1889","CHEMBL278779","KOKUSAGININE","Kokusaginine","Small molecule",0,259.26,27
"1890","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"1891","CHEMBL449767","DESGLUCOUZARIN","Deglucouzarin|Desglucouzarin","Small molecule",0,536.66,14
"1892","CHEMBL1288124",NA,NA,"Small molecule",0,346.42,4
"1893","CHEMBL455041","ALPHA-PHELLANDRENE","Alpha-Phellandrene","Small molecule",0,136.24,4
"1894","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"1895","CHEMBL22533","DICTAMNINE","4-Methoxyfuro[2,3-B]Quinoline|Dictamine|Dictamnine","Small molecule",0,199.21,19
"1896","CHEMBL521803",NA,"Triptogelin C-1","Small molecule",0,516.59,3
"1897","CHEMBL468447","FERRUGININ B",NA,"Small molecule",0,460.61,3
"1898","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1899","CHEMBL1814426","SANICULAMOID D","Saniculamoid D","Small molecule",0,222.33,9
"1900","CHEMBL489967",NA,"O-Demethylbuchenavianine","Small molecule",0,351.4,13
"1901","CHEMBL1795464","PRENYLTERPHENYLLIN","Prenylterphenyllin","Small molecule",0,406.48,7
"1902","CHEMBL464750","SANDWICENSIN","Sandwicensin","Small molecule",0,338.4,2
"1903","CHEMBL446253",NA,"Methyl Carbazole-3-Carboxylate","Small molecule",0,225.25,12
"1904","CHEMBL469649","ANIBAMINE","Anibamine|Anibamine Tfa","Small molecule",0,537.75,20
"1905","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"1906","CHEMBL1086907",NA,NA,"Small molecule",0,520.53,2
"1907","CHEMBL3104849",NA,NA,"Small molecule",0,622.84,4
"1908","CHEMBL457605","TAZETTINE","(+)-Tazettine","Small molecule",0,331.37,21
"1909","CHEMBL93355","KOPSININE","Kopsinine","Small molecule",0,338.45,1
"1910","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"1911","CHEMBL221760","PHELLIGRIDIN I","Phelligridin I","Small molecule",0,624.51,7
"1912","CHEMBL460031","GENIPOSIDIC ACID","Geniposidic Acid","Small molecule",0,374.34,12
"1913","CHEMBL187266","TANSHINONE IIA","Tanshinone IIA","Small molecule",0,294.35,152
"1914","CHEMBL1172810","HAEMANTHAMINE","Haemanthamine","Small molecule",0,301.34,12
"1915","CHEMBL497442","NEOVIBSANIN I","Neovibsanin I","Small molecule",0,416.56,1
"1916","CHEMBL520721","AGUERIN B",NA,"Small molecule",0,330.38,12
"1917","CHEMBL400538","COMAPARVIN","Comaparvin","Small molecule",0,300.31,5
"1918","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"1919","CHEMBL457304",NA,NA,"Small molecule",0,464.38,2
"1920","CHEMBL1927831","EUPHORBIAPROLIFERIN B","Euphorbiaproliferin B","Small molecule",0,846.92,1
"1921","CHEMBL608410","PINOBAKSIN","(2R,3R)-Pinobanksin|Pinobaksin","Small molecule",0,272.26,8
"1922","CHEMBL458245","EPIHIPPURISTANOL","22-Epi-Hippuristanol|Epihippuristanol","Small molecule",0,462.67,9
"1923","CHEMBL451518",NA,"NSC-324637","Small molecule",0,222.2,9
"1924","CHEMBL487994",NA,NA,"Small molecule",0,446.41,3
"1925","CHEMBL511805","ALPHITOLIC ACID","Alphitolic Acid","Small molecule",0,472.71,19
"1926","CHEMBL3581586",NA,NA,"Small molecule",0,526.8,6
"1927","CHEMBL487609",NA,NA,"Small molecule",0,482.75,2
"1928","CHEMBL366760",NA,NA,"Small molecule",0,354.31,6
"1929","CHEMBL278779","KOKUSAGININE","Kokusaginine","Small molecule",0,259.26,27
"1930","CHEMBL1974356",NA,NA,"Small molecule",0,386.36,57
"1931","CHEMBL222473","PSEUDOLARIC ACID A",NA,"Small molecule",0,388.46,3
"1932","CHEMBL2021474","SARCOCRASSOCOLIDE A",NA,"Small molecule",0,390.48,5
"1933","CHEMBL488203","INTEGERRIMINE","Integerrimine","Small molecule",0,335.4,8
"1934","CHEMBL3138639",NA,NA,"Small molecule",0,386.66,3
"1935","CHEMBL447116","ACROPHYLLINE","Acrophylline","Small molecule",0,283.33,62
"1936","CHEMBL21396","SKIMMIANINE","Skimmianine","Small molecule",0,259.26,43
"1937","CHEMBL562046","RABDOKUNMIN D","Rabdokunmin D","Small molecule",0,350.46,8
"1938","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"1939","CHEMBL511805","ALPHITOLIC ACID","Alphitolic Acid","Small molecule",0,472.71,19
"1940","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"1941","CHEMBL509874",NA,NA,"Small molecule",0,301.3,4
"1942","CHEMBL3589108",NA,NA,"Small molecule",0,552.49,2
"1943","CHEMBL454476",NA,"(-)-Curine","Small molecule",0,608.74,3
"1944","CHEMBL255712","MALLEASTRONE C","Malleastrone C","Small molecule",0,600.66,5
"1945","CHEMBL508537","ISOSECOTANAPARTHOLIDE","Isosecotanapartholide","Small molecule",0,278.3,1
"1946","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1947","CHEMBL296411","TRISMETHOXYRESVERATROL","(E)-3,5,4'-Trimethoxystilbene|(E)-3,5,40-Trimethoxystilbene|3,5,4'-Trimethoxystilbene|8E-3,4',5-Trimethoxystilbene|Trans-3,4',5-Trimethoxystilbene|Trismethoxyresveratrol","Small molecule",0,270.33,113
"1948","CHEMBL1978293",NA,NA,"Small molecule",0,738.78,58
"1949","CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone|Knipholone","Small molecule",0,434.4,10
"1950","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"1951","CHEMBL451919","Primin",NA,"Small molecule",0,208.26,8
"1952","CHEMBL469284","BETULONE","Betulone","Small molecule",0,440.71,33
"1953","CHEMBL3357580",NA,NA,"Small molecule",0,586.68,3
"1954","CHEMBL3093770",NA,NA,"Small molecule",0,378.42,5
"1955","CHEMBL1240592",NA,"(S)-Goniothalamin","Small molecule",0,200.24,14
"1956","CHEMBL503931","BRUGUIERIN C","bruguierin C","Small molecule",0,759.21,3
"1957","CHEMBL447116","ACROPHYLLINE","Acrophylline","Small molecule",0,283.33,62
"1958","CHEMBL523681","GLAUCARUBOLONE","NSC-126764","Small molecule",0,394.42,12
"1959","CHEMBL465656",NA,NA,"Small molecule",0,474.68,6
"1960","CHEMBL465843","PIPLARTINE","Piplartine","Small molecule",0,317.34,100
"1961","CHEMBL2011505","MELODININE N","Melodinine N","Small molecule",0,366.46,5
"1962","CHEMBL1223740","CRYPTOCHINONE A",NA,"Small molecule",0,300.31,6
"1963","CHEMBL19612","SPERMIDINE","Spermidine","Small molecule",0,145.25,77
"1964","CHEMBL1689806","CLAUSINE K","Clausine K","Small molecule",0,271.27,7
"1965","CHEMBL508955","AKUAMMICINE","Akuammicine","Small molecule",0,322.41,13
"1966","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"1967","CHEMBL454218","IPOMOEASSIN B",NA,"Small molecule",0,760.87,6
"1968","CHEMBL521297","ODORINE","Odorine","Small molecule",0,300.4,14
"1969","CHEMBL463915",NA,"10'(Z)-Heptadecenylhydroquinone","Small molecule",0,346.56,10
"1970","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1971","CHEMBL1974890","CEDROL","Cedrol","Small molecule",0,222.37,73
"1972","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1973","CHEMBL21396","SKIMMIANINE","Skimmianine","Small molecule",0,259.26,43
"1974","CHEMBL1081584","LOGANIN","Loganin","Small molecule",0,390.39,15
"1975","CHEMBL376915",NA,NA,"Small molecule",0,340.38,15
"1976","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1977","CHEMBL1672002","THYMOQUINONE","NSC-2228|P-CYMENE-2,5-DIONE|P-MENTHA-3,6-DIENE-2,5-DIONE|THYMOQUINON|THYMOQUINONE","Small molecule",2,164.2,30
"1978","CHEMBL529220",NA,NA,"Small molecule",0,306.36,7
"1979","CHEMBL443199",NA,NA,"Small molecule",0,562.66,4
"1980","CHEMBL257490","HENTRIACONTANE","Hentriacontane|N-Hentriacontane","Small molecule",0,436.85,2
"1981","CHEMBL463526","LICARIN A","NSC-16743","Small molecule",0,326.39,19
"1982","CHEMBL3262774",NA,NA,"Small molecule",0,614.55,4
"1983","CHEMBL63970","DESOXYPODOPHYLLOTOXIN","(-)-Deoxypodophyllotoxin|4-Deoxypodophyllotoxin|Beta-Apopicropodophyllin|Deoxypodophyllotoxin|Desoxypodophyllotoxin","Small molecule",0,398.41,102
"1984","CHEMBL53566","TYROSOL","tyrosol","Small molecule",0,138.17,33
"1985","CHEMBL225870",NA,NA,"Small molecule",0,442.73,9
"1986","CHEMBL1778417","PRUNASIN","Prunasin","Small molecule",0,295.29,2
"1987","CHEMBL483208","NEOISOSTEGANE","Neoisostegane","Small molecule",0,414.45,1
"1988","CHEMBL3039223","PERILLIC ACID (-)",NA,"Small molecule",0,166.22,3
"1989","CHEMBL470658","CHITRANONE","Chitranone","Small molecule",0,374.35,13
"1990","CHEMBL89905","4'-DEMETHYLDEOXYPODOPHYLLOTOXIN","4'-Demethyldeoxypodophyllotoxin|4-Demethyl-Deoxypodophyllotoxin","Small molecule",0,384.38,34
"1991","CHEMBL3093768",NA,NA,"Small molecule",0,362.42,5
"1992","CHEMBL2374363",NA,NA,"Small molecule",0,534.6,18
"1993","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1994","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"1995","CHEMBL1795459","PRENYLTERPHENYLLIN B","Prenylterphenyllin B","Small molecule",0,406.48,3
"1996","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1997","CHEMBL556429",NA,NA,"Small molecule",0,354.4,3
"1998","CHEMBL484246","ADENANTHIN F","Adenanthin F","Small molecule",0,434.53,1
"1999","CHEMBL463711",NA,NA,"Small molecule",0,272.3,6
"2000","CHEMBL504404","PHYSALIN B","NSC-287088","Small molecule",0,510.54,26
"2001","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"2002","CHEMBL486058","WEISIENSIN A",NA,"Small molecule",0,492.57,3
"2003","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"2004","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"2005","CHEMBL3597665",NA,NA,"Small molecule",0,370.45,3
"2006","CHEMBL474468","BISINDIGOTIN","Bisindigotin","Small molecule",0,490.52,1
"2007","CHEMBL497756","(+/-)-DEOXYTYLOPHORININE","(+/-)-Deoxypergularinine","Small molecule",0,363.46,5
"2008","CHEMBL583716",NA,NA,"Small molecule",0,287.31,4
"2009","CHEMBL452952","WITHAPHYSACARPIN","Withaphysacarpin","Small molecule",0,488.62,6
"2010","CHEMBL2206793","MANSONONE G","Mansonone G","Small molecule",0,244.29,3
"2011","CHEMBL1278089","CHOLESTAN-3beta,5alpha,6beta-TRIOL","3Beta,5Alpha,6Beta-Trihydroxycholestanol","Small molecule",0,420.68,17
"2012","CHEMBL459815","GEROQUINOL","GERANYLHYDROQUINONE|GEROQUINOL","Small molecule",0,246.35,17
"2013","CHEMBL522923","MONOCARPINE","Monocarpine","Small molecule",0,468.72,1
"2014","CHEMBL1081586",NA,"7-Epi-Loganin|8-Epiloganin","Small molecule",0,390.39,6
"2015","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"2016","CHEMBL477970",NA,NA,"Small molecule",0,430.67,4
"2017","CHEMBL521624",NA,"3-Methoxyminimiflorin","Small molecule",0,436.5,8
"2018","CHEMBL2023568","ELLIPTINONE","Elliptinone","Small molecule",0,374.35,1
"2019","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"2020","CHEMBL388342","BOLDINE","(+)-Boldine|(S)-(+)-Boldine|Boldine","Small molecule",0,327.38,37
"2021","CHEMBL3401057",NA,NA,"Small molecule",0,290.27,2
"2022","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"2023","CHEMBL74923",NA,NA,"Small molecule",0,420.37,56
"2024","CHEMBL197308","FERRUGINOL","Ferruginol","Small molecule",0,286.46,51
"2025","CHEMBL245750","YUNNANXANE","Yunnanxane","Small molecule",0,562.7,5
"2026","CHEMBL3589108",NA,NA,"Small molecule",0,552.49,2
"2027","CHEMBL1998453",NA,NA,"Small molecule",0,358.39,57
"2028","CHEMBL1958058",NA,NA,"Small molecule",0,379.46,3
"2029","CHEMBL234717",NA,NA,"Small molecule",0,356.33,2
"2030","CHEMBL487017","APIGETRIN","NSC-407303","Small molecule",0,432.38,101
"2031","CHEMBL21396","SKIMMIANINE","Skimmianine","Small molecule",0,259.26,43
"2032","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"2033","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"2034","CHEMBL1773904","GALACTITOL","Galactitol","Small molecule",0,182.17,7
"2035","CHEMBL1081584","LOGANIN","Loganin","Small molecule",0,390.39,15
"2036","CHEMBL505211","ORTHOSIPHONONE D","Orthosiphonone D","Small molecule",0,632.71,1
"2037","CHEMBL464587",NA,"9Alpha-Hydroxyparthenolide","Small molecule",0,264.32,25
"2038","CHEMBL75978","5-DEMETHYLNOBILETIN","5-demethyl nobiletin|5-demethylnobiletin","Small molecule",0,388.37,70
"2039","CHEMBL499185",NA,NA,"Small molecule",0,1215.34,1
"2040","CHEMBL3355661",NA,NA,"Small molecule",0,260.29,4
"2041","CHEMBL444821",NA,NA,"Small molecule",0,297.4,4
"2042","CHEMBL1644112",NA,"8Alpha,15-Dihydroxy-13Elabdene","Small molecule",0,308.51,63
"2043","CHEMBL87333","CIS-RESVERATROL","(Z)-Resveratrol|Cis-Resveratrol","Small molecule",0,228.25,54
"2044","CHEMBL253263",NA,"(+)-Vesticarpan","Small molecule",0,286.28,6
"2045","CHEMBL1835966","ISOCHAMANETIN","Isochamanetin","Small molecule",0,362.38,3
"2046","CHEMBL278779","KOKUSAGININE","Kokusaginine","Small molecule",0,259.26,27
"2047","CHEMBL1795548",NA,NA,"Small molecule",0,346.56,2
"2048","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"2049","CHEMBL1689795","CLAURAILAS A","Claurailas A","Small molecule",0,255.27,3
"2050","CHEMBL522112",NA,"NSC-176323","Small molecule",0,378.38,75
"2051","CHEMBL463526","LICARIN A","NSC-16743","Small molecule",0,326.39,19
"2052","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"2053","CHEMBL511557","BUCHAPINE","Buchapine","Small molecule",0,297.4,4
"2054","CHEMBL508781",NA,"(+)-Aromoline","Small molecule",0,594.71,68
"2055","CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone|Knipholone","Small molecule",0,434.4,10
"2056","CHEMBL550252",NA,"28-Hydroxymangiferonic Acid","Small molecule",0,470.69,1
"2057","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"2058","CHEMBL242273","SAFROLE","SAFROLE|Safrole|Shikimol","Small molecule",0,162.19,140
"2059","CHEMBL374043","ARDISIANOSIDE H",NA,"Small molecule",0,1547.65,5
"2060","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"2061","CHEMBL1970377",NA,NA,"Small molecule",0,278.42,56
"2062","CHEMBL447893",NA,NA,"Small molecule",0,1265.45,1
"2063","CHEMBL1782241","COCHINCHINONE A","Cochinchinone A","Small molecule",0,448.56,4
"2064","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"2065","CHEMBL242550","DIOSPYRIN","Diospyrin","Small molecule",0,374.35,15
"2066","CHEMBL53566","TYROSOL","tyrosol","Small molecule",0,138.17,33
"2067","CHEMBL2003515",NA,NA,"Small molecule",0,314.29,60
"2068","CHEMBL483012","CANOPHYLLOL","Canophyllol","Small molecule",0,442.73,8
"2069","CHEMBL511805","ALPHITOLIC ACID","Alphitolic Acid","Small molecule",0,472.71,19
"2070","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"2071","CHEMBL1086907",NA,NA,"Small molecule",0,520.53,2
"2072","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"2073","CHEMBL152377",NA,NA,"Small molecule",0,298.34,4
"2074","CHEMBL470249",NA,"4-Methylabyssinone V","Small molecule",0,422.52,4
"2075","CHEMBL362071","COPTISINE",NA,"Small molecule",0,320.32,6
"2076","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"2077","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"2078","CHEMBL457605","TAZETTINE","(+)-Tazettine","Small molecule",0,331.37,21
"2079","CHEMBL596222",NA,NA,"Small molecule",0,220.18,4
"2080","CHEMBL596396","CASSIARIN A",NA,"Small molecule",0,213.24,9
"2081","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"2082","CHEMBL460031","GENIPOSIDIC ACID","Geniposidic Acid","Small molecule",0,374.34,12
"2083","CHEMBL480278","KALLOLIDE A",NA,"Small molecule",0,328.41,56
"2084","CHEMBL165","RESVERATROL","(E)-RESVERATROL|3,5,4'-Trihydroxy-trans-stilbene|BIA 6-512|BIA-6-512|BIOFORT|CA 1201|CUSPIDATIN|MELINJO RESVERATROL 20|NSC-327430|POLYGONIN|RESVERATROL|RESVERATROL P 5|RESVERATROL(E)-FORM|RESVIDA|SRT 501M|TRANS-RESVERATROL","Small molecule",3,228.25,451
"2085","CHEMBL1278178",NA,NA,"Small molecule",0,448.73,1
"2086","CHEMBL1689344",NA,NA,"Small molecule",0,398.41,1
"2087","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"2088","CHEMBL3261111",NA,NA,"Small molecule",0,286.37,3
"2089","CHEMBL594886","PRENYLETIN 6-METHYL ETHER",NA,"Small molecule",0,260.29,3
"2090","CHEMBL77588",NA,NA,"Small molecule",0,360.32,3
"2091","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"2092","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"2093","CHEMBL273019","BERGENIN","BERGENIN|BERGENINUM|NSC-661749|NSC-757796|YANBAICAISU","Small molecule",0,328.27,39
"2094","CHEMBL3344508",NA,NA,"Small molecule",0,1085.24,2
"2095","CHEMBL1644112",NA,"8Alpha,15-Dihydroxy-13Elabdene","Small molecule",0,308.51,63
"2096","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"2097","CHEMBL228286","(-)-ANTOFINE","(-)-Antofine","Small molecule",0,363.46,21
"2098","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"2099","CHEMBL509424",NA,NA,"Small molecule",0,263.45,2
"2100","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"2101","CHEMBL1215434","PHYSALIN F","Physalin F","Small molecule",0,526.54,28
"2102","CHEMBL444453","MANSONIN","Mansonin","Small molecule",0,578.7,1
"2103","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"2104","CHEMBL1077094","LONGIPEDLACTONE P","Longipedlactone P","Small molecule",0,570.68,5
"2105","CHEMBL445290","ORTHOSIPHOL X","7-O-Deacetylorthosiphol O","Small molecule",0,634.72,1
"2106","CHEMBL477826",NA,NA,"Small molecule",0,454.7,7
"2107","CHEMBL453876","MAMMEA A/AC",NA,"Small molecule",0,392.45,2
"2108","CHEMBL89905","4'-DEMETHYLDEOXYPODOPHYLLOTOXIN","4'-Demethyldeoxypodophyllotoxin|4-Demethyl-Deoxypodophyllotoxin","Small molecule",0,384.38,34
"2109","CHEMBL449916",NA,NA,"Small molecule",0,1383.53,3
"2110","CHEMBL443402","TONKINECIN","Tonkinecin","Small molecule",0,608.94,4
"2111","CHEMBL198075","CRYPTOPLEURINE","(-)-Cryptopleurine|Cryptopleurine|R-Cryptopleurine","Small molecule",0,377.48,96
"2112","CHEMBL511193","ISOCUPRESSIC ACID","Isocupressic Acid|Isocupressicacid","Small molecule",0,320.47,12
"2113","CHEMBL2011505","MELODININE N","Melodinine N","Small molecule",0,366.46,5
"2114","CHEMBL2062825",NA,NA,"Small molecule",0,603.71,10
"2115","CHEMBL1973570",NA,NA,"Small molecule",0,314.43,54
"2116","CHEMBL1773904","GALACTITOL","Galactitol","Small molecule",0,182.17,7
"2117","CHEMBL3581358",NA,NA,"Small molecule",0,370.4,1
"2118","CHEMBL2419843",NA,NA,"Small molecule",0,276.33,1
"2119","CHEMBL1998453",NA,NA,"Small molecule",0,358.39,57
"2120","CHEMBL1760595","BERFUSSINOL","Berfussinol","Small molecule",0,256.25,4
"2121","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"2122","CHEMBL63970","DESOXYPODOPHYLLOTOXIN","(-)-Deoxypodophyllotoxin|4-Deoxypodophyllotoxin|Beta-Apopicropodophyllin|Deoxypodophyllotoxin|Desoxypodophyllotoxin","Small molecule",0,398.41,102
"2123","CHEMBL513639",NA,NA,"Small molecule",0,1477.9,53
"2124","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"2125","CHEMBL255650",NA,NA,"Small molecule",0,542.85,2
"2126","CHEMBL506814","PUNICALAGIN","Punicalagin","Small molecule",0,1084.72,14
"2127","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"2128","CHEMBL3092474",NA,NA,"Small molecule",0,346.38,3
"2129","CHEMBL522181","POLYPODINE B",NA,"Small molecule",0,496.64,3
"2130","CHEMBL2007304",NA,NA,"Small molecule",0,284.31,54
"2131","CHEMBL254751",NA,NA,"Small molecule",0,474.73,2
"2132","CHEMBL93355","KOPSININE","Kopsinine","Small molecule",0,338.45,1
"2133","CHEMBL472851","SKYRIN","Skyrin","Small molecule",0,538.46,79
"2134","CHEMBL483012","CANOPHYLLOL","Canophyllol","Small molecule",0,442.73,8
"2135","CHEMBL478772","TOTARAL","Totaral","Small molecule",0,300.44,14
"2136","CHEMBL21396","SKIMMIANINE","Skimmianine","Small molecule",0,259.26,43
"2137","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
